ticker,cap_group,end_date,year,Revenues,RevenueFromContractWithCustomerExcludingAssessedTax,SalesRevenueNet,CostOfRevenue,CostOfGoodsAndServicesSold,GrossProfit,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,OperatingExpenses,OperatingIncomeLoss,InterestExpense,InterestAndDebtExpense,NonoperatingIncomeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,EarningsPerShareBasic,EarningsPerShareDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfDilutedSharesOutstanding,DepreciationAndAmortization,DepreciationDepletionAndAmortization,AmortizationOfIntangibleAssets,ShareBasedCompensation,Assets,AssetsCurrent,AssetsNoncurrent,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsAndShortTermInvestments,ShortTermInvestments,AvailableForSaleSecuritiesCurrent,AccountsReceivableNetCurrent,InventoryNet,PrepaidExpenseAndOtherAssetsCurrent,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill,LongTermInvestments,OtherAssetsNoncurrent,Liabilities,LiabilitiesCurrent,LiabilitiesNoncurrent,AccountsPayableCurrent,AccruedLiabilitiesCurrent,DeferredRevenueCurrent,ShortTermBorrowings,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoncurrent,DeferredTaxLiabilitiesNoncurrent,OtherLiabilitiesNoncurrent,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,CommonStocksIncludingAdditionalPaidInCapital,AdditionalPaidInCapital,RetainedEarningsAccumulatedDeficit,AccumulatedOtherComprehensiveIncomeLossNetOfTax,TreasuryStockValue,CommonStockSharesOutstanding,CommonStockSharesIssued,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireInvestments,ProceedsFromSaleAndMaturityOfMarketableSecurities,PaymentsForRepurchaseOfCommonStock,PaymentsOfDividends,ProceedsFromIssuanceOfLongTermDebt,RepaymentsOfLongTermDebt,ProceedsFromRepaymentsOfShortTermDebt,CashAndCashEquivalentsPeriodIncreaseDecrease,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,revenue,net_income,operating_income,total_assets,total_liab,equity,cash,long_term_debt,cfo,capex,rd_expense,gross_margin,operating_margin,net_margin,rd_intensity,roa,roe,debt_to_equity,debt_to_assets,net_debt,net_debt_to_ebitda,asset_turnover,equity_multiplier,fcf,fcf_margin,cfo_to_net_income,price_open,price_close,price_high,price_low,price_avg,volume_total,volume_avg,trading_days,annual_return,longName,sector,industry,fullTimeEmployees,beta
ORCL,large_cap,2017-05-31,2017,37792000000.0,37792000000.0,,,,23017000000.0,6153000000.0,,,12913000000.0,1798000000.0,,605000000.0,11517000000.0,2228000000.0,9452000000.0,,2.3,2.24,4115000000.0,4217000000.0,,,1451000000.0,1350000000.0,134991000000.0,74515000000.0,60476000000.0,21784000000.0,,,44294000000.0,5300000000.0,300000000.0,3137000000.0,5315000000.0,43045000000.0,,,3294000000.0,,24178000000.0,56567000000.0,599000000.0,,8233000000.0,,,,,460000000.0,2774000000.0,53860000000.0,55130000000.0,27065000000.0,,27598000000.0,-803000000.0,,4137000000.0,,14126000000.0,14126000000.0,-21494000000.0,-21494000000.0,9086000000.0,9086000000.0,2021000000.0,11221000000.0,25867000000.0,,3561000000.0,,,,,1632000000.0,,37792000000.0,9452000000.0,12913000000.0,134991000000.0,,53860000000.0,21784000000.0,,14126000000.0,2021000000.0,6153000000.0,0.6090442421676545,0.3416860711261643,0.25010584250635054,0.16281223539373413,0.0700194827803335,0.17549201633865577,,,,,0.2799594047010541,2.5063312291125137,12105000000.0,0.3203058848433531,1.4944985188319933,33.60900664284597,41.826210021972656,46.82557178598602,33.47789085143718,40.91513870056882,3420352000.0,13626900.398406375,251,0.24449408655390314,Oracle Corporation,Technology,Software - Infrastructure,162000,1.648
ORCL,large_cap,2018-05-31,2018,39383000000.0,39383000000.0,,,,24287000000.0,6084000000.0,,,13264000000.0,2025000000.0,,1237000000.0,12891000000.0,8837000000.0,3587000000.0,,0.87,0.85,4121000000.0,4238000000.0,,,1620000000.0,1607000000.0,137851000000.0,76159000000.0,61692000000.0,21620000000.0,,,45641000000.0,5136000000.0,398000000.0,3762000000.0,5897000000.0,43755000000.0,,,3975000000.0,,19124000000.0,71854000000.0,529000000.0,,8429000000.0,,,,,58000000.0,2297000000.0,46372000000.0,46873000000.0,28950000000.0,,19111000000.0,-1689000000.0,,3997000000.0,,15386000000.0,,-5625000000.0,,-9982000000.0,,1736000000.0,1724000000.0,25282000000.0,,11347000000.0,,,,,-164000000.0,,39383000000.0,3587000000.0,13264000000.0,137851000000.0,,46372000000.0,21620000000.0,,15386000000.0,1736000000.0,6084000000.0,0.6166874031942716,0.33679506386004116,0.09107990757433411,0.1544828987126425,0.02602084859739864,0.07735271284395756,,,,,0.28569252308652093,2.9727206072630037,13650000000.0,0.34659624711169795,4.289378310565932,42.08277472547585,40.58415603637695,47.495281969561944,37.96270323643019,42.91039070950087,4597008700.0,18314775.697211154,251,-0.035611213825015975,Oracle Corporation,Technology,Software - Infrastructure,162000,1.648
ORCL,large_cap,2019-05-31,2019,39506000000.0,39506000000.0,,,,,6026000000.0,,,13535000000.0,2082000000.0,,,,1185000000.0,11083000000.0,,3.05,2.97,3634000000.0,3732000000.0,,,1689000000.0,1653000000.0,108709000000.0,46386000000.0,62323000000.0,20514000000.0,,,,5134000000.0,320000000.0,3425000000.0,6252000000.0,43779000000.0,,,4317000000.0,,18630000000.0,67716000000.0,580000000.0,,,,,,,264000000.0,2748000000.0,21785000000.0,22363000000.0,26909000000.0,,-3496000000.0,-1628000000.0,,3359000000.0,,14551000000.0,,26557000000.0,,-42056000000.0,,1660000000.0,363000000.0,1400000000.0,,36140000000.0,,,,,,,39506000000.0,11083000000.0,13535000000.0,108709000000.0,,21785000000.0,20514000000.0,,14551000000.0,1660000000.0,6026000000.0,,0.3426061864020655,0.28053966486103377,0.15253379233534148,0.10195108040732598,0.5087445490016066,,,,,0.3634105731816133,4.990084920817076,12891000000.0,0.32630486508378476,1.312911666516286,39.98190000620473,48.43446350097656,54.84167858852019,39.91898171006268,48.91541267576672,3286068800.0,13039955.555555556,252,0.21140975024848974,Oracle Corporation,Technology,Software - Infrastructure,162000,1.648
ORCL,large_cap,2020-05-31,2020,,39068000000.0,,,,,6067000000.0,,,13896000000.0,1995000000.0,,,,1928000000.0,10135000000.0,,3.16,3.08,3211000000.0,3294000000.0,,,1586000000.0,1590000000.0,115438000000.0,52140000000.0,63298000000.0,37239000000.0,,,,5551000000.0,211000000.0,3532000000.0,6244000000.0,43769000000.0,,,6295000000.0,,17200000000.0,85521000000.0,637000000.0,,,,,,,,3791000000.0,12074000000.0,12717000000.0,26486000000.0,,-12696000000.0,-1716000000.0,,3067000000.0,,13139000000.0,,9843000000.0,,-6132000000.0,,1564000000.0,124000000.0,5731000000.0,,19240000000.0,,,,,,,39068000000.0,10135000000.0,13896000000.0,115438000000.0,,12074000000.0,37239000000.0,,13139000000.0,1564000000.0,6067000000.0,,0.355687519197297,0.25941947373809765,0.15529333469847445,0.08779604636254959,0.8394069902269339,,,,,0.33843275178017634,9.560874606592678,11575000000.0,0.2962782840176103,1.2963986186482486,48.69957001740954,60.18023681640625,61.58496721941577,36.46457752357964,51.09061121280957,3313704800.0,13097647.43083004,253,0.23574472618325992,Oracle Corporation,Technology,Software - Infrastructure,162000,1.648
ORCL,large_cap,2021-05-31,2021,40479000000.0,40479000000.0,,,,,6527000000.0,,,15213000000.0,2496000000.0,,,,-747000000.0,13746000000.0,,4.67,4.55,2945000000.0,3022000000.0,,,1379000000.0,1837000000.0,131107000000.0,55567000000.0,75540000000.0,30098000000.0,,,,5409000000.0,142000000.0,3604000000.0,7049000000.0,43935000000.0,,,8490000000.0,,24164000000.0,100991000000.0,745000000.0,,,,,,,,4787000000.0,5238000000.0,5952000000.0,26533000000.0,,-20120000000.0,-1175000000.0,,2814000000.0,,15887000000.0,,-13098000000.0,,-10378000000.0,,2135000000.0,41000000.0,37982000000.0,,20934000000.0,,,,,,,40479000000.0,13746000000.0,15213000000.0,131107000000.0,,5238000000.0,30098000000.0,,15887000000.0,2135000000.0,6527000000.0,,0.3758245015934188,0.3395834877343808,0.16124410187998717,0.10484566041477572,2.6242840778923253,,,,,0.3087478166688277,25.029973272241314,13752000000.0,0.33973171273993924,1.1557544012803724,60.1802425510597,82.38040924072266,100.4510001811415,55.78797495707276,76.6105668658302,2869918500.0,11388565.476190476,252,0.3688946030888345,Oracle Corporation,Technology,Software - Infrastructure,162000,1.648
ORCL,large_cap,2022-05-31,2022,42440000000.0,42440000000.0,,,,,7219000000.0,,,10926000000.0,2755000000.0,,,,932000000.0,6717000000.0,,2.49,2.41,2700000000.0,2786000000.0,,,1150000000.0,2613000000.0,109297000000.0,31633000000.0,77664000000.0,21383000000.0,,,,5953000000.0,314000000.0,3778000000.0,9716000000.0,43811000000.0,,,9915000000.0,,19511000000.0,95554000000.0,1317000000.0,,,,0.0,,,,5203000000.0,-6220000000.0,-5768000000.0,26808000000.0,,-31336000000.0,-1692000000.0,,2665000000.0,,9539000000.0,,11220000000.0,,-29126000000.0,,4511000000.0,148000000.0,10272000000.0,,16248000000.0,,,,,,,42440000000.0,6717000000.0,10926000000.0,109297000000.0,,-6220000000.0,21383000000.0,0.0,9539000000.0,4511000000.0,7219000000.0,,0.2574458058435438,0.15827049952874647,0.17009896324222432,0.0614563986202732,-1.0799035369774919,-0.0,,-21383000000.0,,0.38829977035051283,-17.57186495176849,5028000000.0,0.11847313854853911,1.420128033348221,82.493762306758,78.55304718017578,84.87660671537728,58.111532844394716,72.33472564210929,2095010500.0,8346655.378486056,251,-0.04776985576107484,Oracle Corporation,Technology,Software - Infrastructure,162000,1.648
ORCL,large_cap,2023-05-31,2023,49954000000.0,49954000000.0,,,,,8623000000.0,,,13093000000.0,3505000000.0,,,,623000000.0,8503000000.0,,3.15,3.07,2696000000.0,2766000000.0,,,3582000000.0,3547000000.0,134384000000.0,21004000000.0,113380000000.0,9765000000.0,,,,6915000000.0,298000000.0,3902000000.0,17069000000.0,62261000000.0,,,11987000000.0,,23090000000.0,109738000000.0,1204000000.0,,,,,,,,6469000000.0,1073000000.0,1556000000.0,30215000000.0,,-27620000000.0,-1522000000.0,,2713000000.0,,17165000000.0,,-36484000000.0,,7910000000.0,,8695000000.0,27721000000.0,1181000000.0,,1300000000.0,,,,,,,49954000000.0,8503000000.0,13093000000.0,134384000000.0,,1073000000.0,9765000000.0,,17165000000.0,8695000000.0,8623000000.0,,0.262101133042399,0.17021659927132962,0.1726188093045602,0.06327390165495893,7.924510717614166,,,,,0.3717258006905584,125.24137931034483,8470000000.0,0.16955599151219122,2.018699282606139,79.25458484529386,102.8586196899414,123.85904896712147,79.05277339856876,100.9718589477539,2287870000.0,9151480.0,250,0.29782548089454974,Oracle Corporation,Technology,Software - Infrastructure,162000,1.648
ORCL,large_cap,2024-05-31,2024,52961000000.0,52961000000.0,,,,,8915000000.0,,,15353000000.0,3514000000.0,,,,1274000000.0,10467000000.0,,3.82,3.71,2744000000.0,2823000000.0,,,3010000000.0,3974000000.0,140976000000.0,22554000000.0,118422000000.0,10454000000.0,,,,7874000000.0,334000000.0,4019000000.0,21536000000.0,62230000000.0,,,15493000000.0,,31544000000.0,100193000000.0,2357000000.0,,,,,,,,6857000000.0,8704000000.0,9239000000.0,32764000000.0,,-22628000000.0,-1432000000.0,,2755000000.0,,18673000000.0,,-7360000000.0,,-10554000000.0,,6866000000.0,63000000.0,1003000000.0,,1202000000.0,,,,,,,52961000000.0,10467000000.0,15353000000.0,140976000000.0,,8704000000.0,10454000000.0,,18673000000.0,6866000000.0,8915000000.0,,0.2898925624516153,0.19763599629916354,0.16833141368176582,0.07424668028600613,1.2025505514705883,,,,,0.375673873567132,16.196691176470587,11807000000.0,0.22293763335284456,1.7839877710900927,101.97080599799085,164.83050537109375,195.83929942228468,99.25860360714944,138.2927392298482,2096307000.0,8351820.717131474,251,0.6164479995807961,Oracle Corporation,Technology,Software - Infrastructure,162000,1.648
PLAB,small_cap,2010-10-31,2010,,,,,,,14932000.0,42387000.0,,39475000.0,,9475000.0,,32553000.0,7471000.0,23922000.0,,0.45,0.43,53433000.0,65803000.0,,,6000000.0,1883000.0,703879000.0,205802000.0,,98945000.0,,,,82951000.0,15502000.0,,369814000.0,,47748000.0,,9256000.0,207936000.0,119229000.0,,77630000.0,30132000.0,,,,,,499000.0,9356000.0,441801000.0,495943000.0,,,-2624000.0,7062000.0,,53779000.0,53779000.0,95919000.0,,-58212000.0,,-32456000.0,,71381000.0,,,,,,41680000.0,,,10406000.0,,,23922000.0,39475000.0,703879000.0,207936000.0,441801000.0,98945000.0,,95919000.0,71381000.0,14932000.0,,,,,0.03398595497237451,0.0541465501436167,,0.2954144107154781,,,,1.5932037274700601,24538000.0,,4.009656383245548,4.559999942779541,5.909999847412109,7.25,3.5199999809265137,5.091468254725139,123105400.0,488513.49206349207,252,0.29605261438000774,"Photronics, Inc.",Technology,Semiconductor Equipment & Materials,1900,1.501
PLAB,small_cap,2011-10-30,2011,,,,,,136214000.0,15507000.0,45240000.0,,75467000.0,,7258000.0,,35899000.0,15691000.0,16229000.0,,0.28,0.28,57030000.0,58458000.0,,,5300000.0,2458000.0,817854000.0,305207000.0,,189928000.0,,,,85540000.0,22100000.0,,368680000.0,,42462000.0,,10282000.0,258098000.0,95901000.0,,54772000.0,35546000.0,,,,,,737000.0,8883000.0,511047000.0,559756000.0,,,13605000.0,10171000.0,,59651000.0,59651000.0,136553000.0,,-100737000.0,,54525000.0,,82121000.0,,,,,,17000000.0,,,90983000.0,,,16229000.0,75467000.0,817854000.0,258098000.0,511047000.0,189928000.0,,136553000.0,82121000.0,15507000.0,,,,,0.01984339503138702,0.03175637465829953,,0.3155795533188075,,,,1.6003498699728205,54432000.0,,8.41413519009181,5.96999979019165,6.079999923706055,10.149999618530273,4.579999923706055,7.277698418450734,235992400.0,936477.7777777778,252,0.018425483648278895,"Photronics, Inc.",Technology,Semiconductor Equipment & Materials,1900,1.501
PLAB,small_cap,2012-10-28,2012,,,,,,111920000.0,19371000.0,46706000.0,,44415000.0,,7488000.0,,40648000.0,10793000.0,27868000.0,,0.46,0.44,60055000.0,76464000.0,,,5000000.0,3160000.0,849234000.0,319794000.0,,218043000.0,,,,75685000.0,17702000.0,,380808000.0,,37384000.0,,6601000.0,263233000.0,85513000.0,,42235000.0,24701000.0,,,,,,661000.0,8103000.0,551386000.0,586001000.0,,,41473000.0,15900000.0,,60213000.0,60213000.0,132549000.0,132549000.0,-111943000.0,-111943000.0,4564000.0,4564000.0,96978000.0,,,,,,25000000.0,,,28115000.0,,,27868000.0,44415000.0,849234000.0,263233000.0,551386000.0,218043000.0,,132549000.0,96978000.0,19371000.0,,,,,0.03281545486874054,0.050541725760175266,,0.30996521571204166,,,,1.5401805631626484,35571000.0,,4.756315487297258,6.260000228881836,5.960000038146973,7.699999809265137,4.559999942779541,5.988400011062622,107173400.0,428693.6,250,-0.047923351400332104,"Photronics, Inc.",Technology,Semiconductor Equipment & Materials,1900,1.501
PLAB,small_cap,2013-11-03,2013,,,,,,99640000.0,20758000.0,48213000.0,,30669000.0,,7756000.0,,26805000.0,7229000.0,17966000.0,,0.3,0.29,60644000.0,61599000.0,,,5500000.0,3975000.0,885929000.0,318466000.0,,215615000.0,,,,73357000.0,18849000.0,,422740000.0,,34080000.0,,5064000.0,298098000.0,104587000.0,,59210000.0,24348000.0,,,,,,1007000.0,10301000.0,585314000.0,587831000.0,,,59439000.0,26403000.0,,61083000.0,61083000.0,99401000.0,99401000.0,-66237000.0,-66237000.0,-39844000.0,-39844000.0,63792000.0,,,,,,0.0,,,-2428000.0,,,17966000.0,30669000.0,885929000.0,298098000.0,585314000.0,215615000.0,,99401000.0,63792000.0,20758000.0,,,,,0.020279277459028883,0.030694635699812407,,0.336480688633062,,,,1.5135961210563902,35609000.0,,5.53272848714238,6.099999904632568,9.029999732971191,9.75,5.710000038146973,7.516309520554921,82733900.0,328309.126984127,252,0.48032784822069785,"Photronics, Inc.",Technology,Semiconductor Equipment & Materials,1900,1.501
PLAB,small_cap,2014-11-02,2014,,,,,,100346000.0,21913000.0,49638000.0,,28795000.0,,7247000.0,,41330000.0,9295000.0,25996000.0,,0.42,0.41,61779000.0,66679000.0,,72859000.0,5800000.0,4071000.0,1029183000.0,336492000.0,,192929000.0,,,,94515000.0,22478000.0,,550069000.0,,30294000.0,,8170000.0,289689000.0,139117000.0,,77779000.0,42241000.0,,,,,,3045000.0,15722000.0,628050000.0,739494000.0,,,85435000.0,21774000.0,,65930000.0,65930000.0,,96361000.0,,-87485000.0,,-29541000.0,91085000.0,,,,,,0.0,,,-22686000.0,,,25996000.0,28795000.0,1029183000.0,289689000.0,628050000.0,192929000.0,,,91085000.0,21913000.0,,,,,0.025258870385538822,0.04139160894833214,,0.28147472315419125,,,,1.6386959636971579,,,,9.020000457763672,8.3100004196167,9.380000114440918,7.110000133514404,8.543452421824137,65918400.0,261580.95238095237,252,-0.07871396919230345,"Photronics, Inc.",Technology,Semiconductor Equipment & Materials,1900,1.501
PLAB,small_cap,2015-11-01,2015,,,,,,143136000.0,21920000.0,48983000.0,70903000.0,72233000.0,,4990000.0,,70040000.0,13181000.0,44625000.0,,0.67,0.63,66331000.0,78383000.0,,75684000.0,6000000.0,3689000.0,1043376000.0,360760000.0,,205867000.0,,,,110056000.0,24157000.0,,547284000.0,,24616000.0,,4612000.0,281310000.0,192692000.0,,79143000.0,39214000.0,,,,,,2209000.0,19289000.0,646555000.0,762066000.0,,,130060000.0,-10573000.0,,66602000.0,66602000.0,133195000.0,133195000.0,-104305000.0,-104305000.0,-7099000.0,-7099000.0,104033000.0,,,,,,,,,12938000.0,,,44625000.0,72233000.0,1043376000.0,281310000.0,646555000.0,205867000.0,,133195000.0,104033000.0,21920000.0,,,,,0.04276981644201132,0.06901965030043848,,0.26961517228688414,,,,1.613746703683368,29162000.0,,2.9847619047619047,8.390000343322754,12.449999809265137,13.050000190734863,7.679999828338623,9.342698386737279,97917600.0,388561.90476190473,252,0.48390933251553014,"Photronics, Inc.",Technology,Semiconductor Equipment & Materials,1900,1.501
PLAB,small_cap,2016-10-30,2016,483456000.0,,,,364750000.0,118706000.0,21654000.0,44577000.0,66231000.0,52475000.0,,3365000.0,,60474000.0,4798000.0,46200000.0,,0.68,0.64,67539000.0,76354000.0,,77613000.0,4800000.0,3827000.0,987988000.0,441586000.0,,314074000.0,,,,92636000.0,22081000.0,,506434000.0,,19854000.0,,3792000.0,162514000.0,81317000.0,,48906000.0,24240000.0,,,,,,1491000.0,17846000.0,710363000.0,825474000.0,,541093000.0,176260000.0,-7671000.0,,68080000.0,68080000.0,122137000.0,122137000.0,52290000.0,52290000.0,-67022000.0,-67022000.0,50147000.0,,,,0.0,,,,,108207000.0,,483456000.0,46200000.0,52475000.0,987988000.0,162514000.0,710363000.0,314074000.0,,122137000.0,50147000.0,21654000.0,0.2455363052687318,0.10854141845379932,0.09556195393169181,0.04479001191421763,0.046761701559128246,0.06503717113644714,,0.16448985210346684,,,0.4893338785491322,1.390821312483899,71990000.0,0.14890703600741328,2.643658008658009,12.210000038146973,11.300000190734863,12.399999618530273,8.199999809265137,10.205198401496524,130748900.0,518844.84126984124,252,-0.0745290617992671,"Photronics, Inc.",Technology,Semiconductor Equipment & Materials,1900,1.501
PLAB,small_cap,2017-10-29,2017,450678000.0,450678000.0,,,359363000.0,91315000.0,15862000.0,43585000.0,59447000.0,31868000.0,,2235000.0,,26565000.0,5276000.0,13130000.0,,0.19,0.19,68436000.0,69288000.0,,81699000.0,4874000.0,3627000.0,1020794000.0,449124000.0,,308021000.0,,,,105320000.0,23703000.0,,535197000.0,,17122000.0,,3870000.0,155499000.0,81776000.0,,50834000.0,26303000.0,,,,,,2049000.0,14337000.0,744564000.0,865295000.0,,547596000.0,189390000.0,6891000.0,,68666000.0,68666000.0,96833000.0,,-98015000.0,,-10928000.0,,91965000.0,,,,0.0,,,,,-6053000.0,6247000.0,450678000.0,13130000.0,31868000.0,1020794000.0,155499000.0,744564000.0,308021000.0,,96833000.0,91965000.0,15862000.0,0.20261694602354674,0.070711239510249,0.029133882727801225,0.035195860459130465,0.012862536417729728,0.01763448138776519,,0.15233142044330197,,,0.4414975009649351,1.3709956430877668,4868000.0,0.010801503512485633,7.374942878903275,11.5,8.529999732971191,11.949999809265137,7.550000190734863,9.919641441557987,143114000.0,570175.2988047809,251,-0.25826089278511377,"Photronics, Inc.",Technology,Semiconductor Equipment & Materials,1900,1.501
PLAB,small_cap,2018-10-31,2018,535276000.0,535276000.0,,,403773000.0,131503000.0,14481000.0,51395000.0,65876000.0,65627000.0,,2262000.0,,68571000.0,7335000.0,42055000.0,,0.61,0.59,68829000.0,74821000.0,,79536000.0,4797000.0,3180000.0,1110009000.0,502731000.0,,329277000.0,,,,120515000.0,29180000.0,,571781000.0,,12368000.0,,5020000.0,205440000.0,191076000.0,,89149000.0,44474000.0,,0.0,57453000.0,57453000.0,0.0,643000.0,14364000.0,759671000.0,904569000.0,,555606000.0,231445000.0,-4966000.0,,67142000.0,69700000.0,130567000.0,,-90869000.0,,-13805000.0,,92585000.0,,,,23111000.0,,,,,21256000.0,-4840000.0,535276000.0,42055000.0,65627000.0,1110009000.0,205440000.0,759671000.0,329277000.0,57453000.0,130567000.0,92585000.0,14481000.0,0.24567326014990398,0.12260403978508283,0.07856694490319013,0.027053333233696263,0.03788708019484527,0.05535949114814176,0.07562879193756245,0.1850795804358343,-271824000.0,,0.4822267206842467,1.4611706909964972,37982000.0,0.07095778626353508,3.1046724527404588,8.550000190734863,9.680000305175781,11.0,7.199999809265137,8.88848606048827,121600700.0,484464.94023904385,251,0.13216375312662954,"Photronics, Inc.",Technology,Semiconductor Equipment & Materials,1900,1.501
PLAB,small_cap,2019-10-31,2019,,550660000.0,,,429819000.0,120841000.0,16394000.0,52326000.0,68720000.0,52121000.0,,1425000.0,,50701000.0,10210000.0,29793000.0,,0.45,0.44,66347000.0,69155000.0,,79238000.0,4641000.0,3680000.0,1118665000.0,427527000.0,,206530000.0,,,,134454000.0,48155000.0,,632441000.0,,7870000.0,,30048000.0,207573000.0,151954000.0,,91379000.0,49702000.0,,8731000.0,44029000.0,2142000.0,41887000.0,,13732000.0,769892000.0,911092000.0,,524319000.0,253922000.0,-9005000.0,,65595000.0,65595000.0,68386000.0,,-151406000.0,,-42059000.0,,178375000.0,,,,21696000.0,,,,,,2381000.0,550660000.0,29793000.0,52121000.0,1118665000.0,207573000.0,769892000.0,206530000.0,44029000.0,68386000.0,178375000.0,16394000.0,0.21944757200450368,0.09465187229869611,0.05410416590999891,0.029771546871027493,0.026632638010485713,0.03869763551251344,0.057188540730388156,0.18555420970531838,-162501000.0,,0.49224745567260975,1.4530154878866126,-109989000.0,-0.19974031162604874,2.2953713959654953,9.600000381469727,15.760000228881836,16.75,7.949999809265137,10.323412715442597,140747500.0,558521.8253968254,252,0.641666625274554,"Photronics, Inc.",Technology,Semiconductor Equipment & Materials,1900,1.501
PLAB,small_cap,2020-10-31,2020,,609691000.0,,,475037000.0,134654000.0,17144000.0,53582000.0,70726000.0,63928000.0,,,,61601000.0,21258000.0,33820000.0,,0.52,0.52,64866000.0,65470000.0,,89171000.0,4643000.0,4927000.0,1188182000.0,500139000.0,,278665000.0,,,,134470000.0,57269000.0,,631475000.0,,3437000.0,,31061000.0,225916000.0,142939000.0,,75378000.0,53883000.0,,4708000.0,63950000.0,8970000.0,54980000.0,,27997000.0,804962000.0,962266000.0,,507336000.0,279037000.0,17958000.0,,63138000.0,63138000.0,143046000.0,,-65711000.0,,-16010000.0,,70815000.0,,,,34394000.0,,20340000.0,,,,10986000.0,609691000.0,33820000.0,63928000.0,1188182000.0,225916000.0,804962000.0,278665000.0,63950000.0,143046000.0,70815000.0,17144000.0,0.22085613860135708,0.10485311411846329,0.05547072205428651,0.028119162001735306,0.028463652874727945,0.04201440564896231,0.079444743975492,0.19013585460813243,-214715000.0,,0.5131293017399692,1.4760721624126356,72231000.0,0.1184714880160606,4.229627439384979,16.0,11.15999984741211,16.010000228881836,8.3100004196167,11.56501975455303,142481500.0,563167.9841897233,253,-0.30250000953674316,"Photronics, Inc.",Technology,Semiconductor Equipment & Materials,1900,1.501
PLAB,small_cap,2021-10-31,2021,,663761000.0,,,496717000.0,167044000.0,18490000.0,57525000.0,76015000.0,94554000.0,,,,102006000.0,23190000.0,55449000.0,,0.9,0.89,61407000.0,61999000.0,,87535000.0,2861000.0,5348000.0,1294202000.0,550616000.0,,276670000.0,,0.0,,174447000.0,55249000.0,,696553000.0,,774000.0,,22680000.0,293640000.0,176148000.0,,81534000.0,72366000.0,,0.0,,22248000.0,89446000.0,,28046000.0,823692000.0,1000562000.0,,484672000.0,317849000.0,20571000.0,,60024000.0,60024000.0,150772000.0,,-103494000.0,,-53903000.0,,109099000.0,,,,48249000.0,,20858000.0,,,,4703000.0,663761000.0,55449000.0,94554000.0,1294202000.0,293640000.0,823692000.0,276670000.0,,150772000.0,109099000.0,18490000.0,0.2516628726303594,0.14245187650374155,0.08353759862360097,0.02785641217245364,0.0428441618850844,0.0673176381462974,,0.2268888473360418,,,0.5128727972913039,1.5712207961228226,41673000.0,0.06278314031707195,2.719111255387834,11.1899995803833,18.850000381469727,19.399999618530273,10.890000343322754,13.363452377773466,115429300.0,458052.77777777775,252,0.6845398649089174,"Photronics, Inc.",Technology,Semiconductor Equipment & Materials,1900,1.501
PLAB,small_cap,2022-10-31,2022,,824549000.0,,,530336000.0,294213000.0,18341000.0,63989000.0,82330000.0,211866000.0,,,,239033000.0,59791000.0,118786000.0,,1.96,1.94,60559000.0,61189000.0,,79971000.0,359000.0,6308000.0,1315830000.0,644652000.0,,319680000.0,,38820000.0,,198147000.0,50753000.0,,643873000.0,,,,7489000.0,253741000.0,193797000.0,,79566000.0,104207000.0,,,,10024000.0,32310000.0,,27634000.0,831527000.0,1062089000.0,,493741000.0,435634000.0,-98456000.0,,60791000.0,60791000.0,275187000.0,,-147757000.0,,-38689000.0,,112338000.0,,,,2522000.0,,0.0,,,,-46012000.0,824549000.0,118786000.0,211866000.0,1315830000.0,253741000.0,831527000.0,319680000.0,,275187000.0,112338000.0,18341000.0,0.35681687807516593,0.25694773749043415,0.14406178407832645,0.022243675027196687,0.09027457954295008,0.14285284783296273,,0.19283722061360511,,,0.6266379395514619,1.5824260667422705,162849000.0,0.19750069431895498,2.316661896183052,18.979999542236328,16.829999923706055,25.809999465942383,13.869999885559082,18.068047827458475,197876000.0,788350.5976095618,251,-0.11327711645861027,"Photronics, Inc.",Technology,Semiconductor Equipment & Materials,1900,1.501
