ticker,cap_group,end_date,year,Revenues,RevenueFromContractWithCustomerExcludingAssessedTax,SalesRevenueNet,CostOfRevenue,CostOfGoodsAndServicesSold,GrossProfit,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,OperatingExpenses,OperatingIncomeLoss,InterestExpense,InterestAndDebtExpense,NonoperatingIncomeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,EarningsPerShareBasic,EarningsPerShareDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfDilutedSharesOutstanding,DepreciationAndAmortization,DepreciationDepletionAndAmortization,AmortizationOfIntangibleAssets,ShareBasedCompensation,Assets,AssetsCurrent,AssetsNoncurrent,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsAndShortTermInvestments,ShortTermInvestments,AvailableForSaleSecuritiesCurrent,AccountsReceivableNetCurrent,InventoryNet,PrepaidExpenseAndOtherAssetsCurrent,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill,LongTermInvestments,OtherAssetsNoncurrent,Liabilities,LiabilitiesCurrent,LiabilitiesNoncurrent,AccountsPayableCurrent,AccruedLiabilitiesCurrent,DeferredRevenueCurrent,ShortTermBorrowings,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoncurrent,DeferredTaxLiabilitiesNoncurrent,OtherLiabilitiesNoncurrent,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,CommonStocksIncludingAdditionalPaidInCapital,AdditionalPaidInCapital,RetainedEarningsAccumulatedDeficit,AccumulatedOtherComprehensiveIncomeLossNetOfTax,TreasuryStockValue,CommonStockSharesOutstanding,CommonStockSharesIssued,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireInvestments,ProceedsFromSaleAndMaturityOfMarketableSecurities,PaymentsForRepurchaseOfCommonStock,PaymentsOfDividends,ProceedsFromIssuanceOfLongTermDebt,RepaymentsOfLongTermDebt,ProceedsFromRepaymentsOfShortTermDebt,CashAndCashEquivalentsPeriodIncreaseDecrease,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
NVDA,large_cap,2016-05-01,2016,1305000000.0,,,554000000.0,,751000000.0,346000000.0,159000000.0,506000000.0,245000000.0,12000000.0,,-4000000.0,,33000000.0,208000000.0,,0.39,0.35,537000000.0,599000000.0,45000000.0,,17000000.0,53000000.0,7108000000.0,5790000000.0,,547000000.0,,,,523000000.0,394000000.0,119000000.0,479000000.0,618000000.0,155000000.0,,,2833000000.0,2377000000.0,,320000000.0,636000000.0,,,,,,333000000.0,447000000.0,4196000000.0,,,4218000000.0,4484000000.0,1000000.0,4508000000.0,,,319000000.0,,176000000.0,,-544000000.0,,55000000.0,,,175000000.0,500000000.0,62000000.0,,,,-49000000.0,
NVDA,large_cap,2016-07-31,2016,1428000000.0,,,602000000.0,,826000000.0,697000000.0,316000000.0,1016000000.0,561000000.0,23000000.0,,-3000000.0,,89000000.0,261000000.0,,0.49,0.41,536000000.0,620000000.0,92000000.0,,35000000.0,111000000.0,7461000000.0,6156000000.0,,426000000.0,,,,644000000.0,521000000.0,112000000.0,485000000.0,618000000.0,138000000.0,,,2909000000.0,2407000000.0,,423000000.0,556000000.0,,,,,,372000000.0,494000000.0,4480000000.0,,,4408000000.0,4675000000.0,4000000.0,4608000000.0,,,519000000.0,,-93000000.0,,-596000000.0,,87000000.0,,,506000000.0,509000000.0,124000000.0,,,,-170000000.0,
NVDA,large_cap,2016-09-30,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980000000.0,,,,
NVDA,large_cap,2016-10-30,2016,2004000000.0,,,821000000.0,,1183000000.0,1069000000.0,487000000.0,1559000000.0,1201000000.0,39000000.0,,-21000000.0,,168000000.0,542000000.0,,1.01,0.83,536000000.0,636000000.0,140000000.0,,53000000.0,176000000.0,9612000000.0,8307000000.0,,1940000000.0,,,,833000000.0,679000000.0,124000000.0,503000000.0,618000000.0,120000000.0,,,4243000000.0,2041000000.0,,523000000.0,507000000.0,,,1982000000.0,,,88000000.0,213000000.0,5324000000.0,,,4581000000.0,5529000000.0,-4000000.0,4783000000.0,,,951000000.0,,-420000000.0,,813000000.0,,125000000.0,,,712000000.0,509000000.0,185000000.0,,,,1344000000.0,
NVDA,large_cap,2017-01-29,2017,2173000000.0,,,870000000.0,,1303000000.0,,,,,,,,,,655000000.0,,1.18,0.99,,,,,,,9841000000.0,8536000000.0,,1766000000.0,,,,826000000.0,794000000.0,118000000.0,521000000.0,618000000.0,104000000.0,,,4048000000.0,1788000000.0,,485000000.0,507000000.0,,,1983000000.0,,,141000000.0,271000000.0,5762000000.0,,,4708000000.0,6108000000.0,-16000000.0,5039000000.0,,,,,,,,,,,,,,,,,,,
NVDA,large_cap,2017-04-30,2017,1937000000.0,1937000000.0,,787000000.0,787000000.0,1150000000.0,411000000.0,185000000.0,596000000.0,554000000.0,16000000.0,,-18000000.0,,29000000.0,507000000.0,,0.86,0.79,592000000.0,641000000.0,47000000.0,,15000000.0,76000000.0,9410000000.0,8116000000.0,,1989000000.0,,,,976000000.0,821000000.0,113000000.0,539000000.0,618000000.0,90000000.0,,,3271000000.0,983000000.0,,348000000.0,420000000.0,,,1984000000.0,,,159000000.0,300000000.0,6132000000.0,,,4936000000.0,6506000000.0,-14000000.0,5297000000.0,,,282000000.0,,754000000.0,,-813000000.0,,54000000.0,,,200000000.0,0.0,82000000.0,,,,223000000.0,
NVDA,large_cap,2017-07-30,2017,4167000000.0,2230000000.0,,1715000000.0,928000000.0,1302000000.0,827000000.0,383000000.0,1210000000.0,1242000000.0,31000000.0,,-21000000.0,,130000000.0,583000000.0,,0.98,0.92,595000000.0,637000000.0,96000000.0,,29000000.0,158000000.0,9402000000.0,8070000000.0,,1988000000.0,,,,1213000000.0,855000000.0,125000000.0,578000000.0,618000000.0,76000000.0,,,3427000000.0,1032000000.0,,431000000.0,517000000.0,,,1984000000.0,,,252000000.0,408000000.0,5973000000.0,,,5048000000.0,7006000000.0,-12000000.0,6070000000.0,,,987000000.0,,1016000000.0,,-1781000000.0,,108000000.0,,,450000000.0,758000000.0,166000000.0,,,,222000000.0,
NVDA,large_cap,2017-10-29,2017,6803000000.0,2636000000.0,,2782000000.0,1067000000.0,1569000000.0,1290000000.0,594000000.0,1884000000.0,2137000000.0,46000000.0,,-20000000.0,,189000000.0,838000000.0,,1.39,1.33,597000000.0,633000000.0,145000000.0,,42000000.0,265000000.0,9830000000.0,8479000000.0,,2802000000.0,,,,1167000000.0,857000000.0,135000000.0,600000000.0,618000000.0,63000000.0,,,3477000000.0,1027000000.0,,511000000.0,493000000.0,,,1985000000.0,,,295000000.0,464000000.0,6352000000.0,,,5219000000.0,7760000000.0,-14000000.0,6614000000.0,,,2144000000.0,,1302000000.0,,-2410000000.0,,177000000.0,,,739000000.0,909000000.0,250000000.0,,,,1036000000.0,
NVDA,large_cap,2018-01-28,2018,2911000000.0,2911000000.0,,1110000000.0,1110000000.0,1801000000.0,,,,,,,,,,1118000000.0,,1.84,1.78,,,,,,,11241000000.0,9255000000.0,,4002000000.0,,,,1265000000.0,796000000.0,86000000.0,997000000.0,618000000.0,52000000.0,,,3770000000.0,1153000000.0,,596000000.0,542000000.0,,,1985000000.0,,,18000000.0,632000000.0,7471000000.0,,,5351000000.0,8787000000.0,-18000000.0,6650000000.0,,,,,,,,,,,,,,,,,,,
NVDA,large_cap,2018-04-29,2018,3207000000.0,3207000000.0,,1139000000.0,1139000000.0,2068000000.0,542000000.0,231000000.0,773000000.0,1295000000.0,15000000.0,,16000000.0,,67000000.0,1244000000.0,,2.05,1.98,606000000.0,627000000.0,57000000.0,,11000000.0,129000000.0,11460000000.0,9448000000.0,,765000000.0,,,,1220000000.0,797000000.0,131000000.0,1066000000.0,618000000.0,55000000.0,,,3743000000.0,1106000000.0,,623000000.0,469000000.0,,,1986000000.0,,,19000000.0,651000000.0,7717000000.0,,,5546000000.0,9948000000.0,-23000000.0,7755000000.0,,,1445000000.0,,-3551000000.0,,-1131000000.0,,118000000.0,,,239000000.0,655000000.0,91000000.0,,,,-3237000000.0,
NVDA,large_cap,2018-07-29,2018,6330000000.0,3123000000.0,,2287000000.0,1148000000.0,1975000000.0,1124000000.0,467000000.0,1591000000.0,2452000000.0,29000000.0,,39000000.0,,146000000.0,1101000000.0,,1.81,1.76,607000000.0,627000000.0,116000000.0,,17000000.0,262000000.0,12882000000.0,10831000000.0,,718000000.0,,,,1662000000.0,1090000000.0,136000000.0,1162000000.0,618000000.0,51000000.0,,,4087000000.0,1462000000.0,,800000000.0,648000000.0,,,1987000000.0,,,,638000000.0,8795000000.0,,,5681000000.0,10957000000.0,-23000000.0,7821000000.0,,,2358000000.0,,-4356000000.0,,-1286000000.0,,247000000.0,,,2957000000.0,655000000.0,182000000.0,,,,-3284000000.0,
NVDA,large_cap,2018-10-28,2018,9511000000.0,3181000000.0,,3547000000.0,1260000000.0,1921000000.0,1729000000.0,725000000.0,2454000000.0,3510000000.0,44000000.0,,62000000.0,,-3000000.0,1230000000.0,,2.02,1.97,608000000.0,626000000.0,184000000.0,,24000000.0,400000000.0,13657000000.0,11386000000.0,,721000000.0,,,,2219000000.0,1417000000.0,159000000.0,1292000000.0,618000000.0,49000000.0,,,4182000000.0,1608000000.0,,902000000.0,703000000.0,,,1987000000.0,,,,587000000.0,9475000000.0,,,5891000000.0,12096000000.0,-24000000.0,8489000000.0,,,2845000000.0,,-4137000000.0,,-1989000000.0,,397000000.0,,,6267000000.0,855000000.0,273000000.0,,,,-3281000000.0,
NVDA,large_cap,2019-01-27,2019,,2205000000.0,,,998000000.0,1207000000.0,,,,,,,,,,567000000.0,,0.93,0.92,,,,,,,13292000000.0,10557000000.0,,782000000.0,,,,1424000000.0,1575000000.0,136000000.0,1404000000.0,618000000.0,45000000.0,,,3950000000.0,1329000000.0,,511000000.0,818000000.0,,,1988000000.0,,,,633000000.0,9342000000.0,,,6051000000.0,12565000000.0,-12000000.0,9263000000.0,,,,,,,,,,,,,,,,,,,
NVDA,large_cap,2019-04-28,2019,2220000000.0,2220000000.0,,924000000.0,924000000.0,1296000000.0,674000000.0,264000000.0,938000000.0,358000000.0,13000000.0,,31000000.0,,-5000000.0,394000000.0,,0.65,0.64,607000000.0,616000000.0,91000000.0,,7000000.0,178000000.0,14021000000.0,10629000000.0,,2772000000.0,,,,1242000000.0,1426000000.0,159000000.0,1473000000.0,618000000.0,54000000.0,,,4317000000.0,1183000000.0,,368000000.0,815000000.0,,,1988000000.0,,,,660000000.0,9704000000.0,,,6317000000.0,12862000000.0,-2000000.0,9474000000.0,,,720000000.0,,1495000000.0,,-225000000.0,,128000000.0,0.0,,2219000000.0,0.0,97000000.0,,,,,
NVDA,large_cap,2019-07-28,2019,4799000000.0,2579000000.0,,1962000000.0,1038000000.0,2837000000.0,1379000000.0,529000000.0,1908000000.0,929000000.0,27000000.0,,66000000.0,,48000000.0,947000000.0,,1.56,1.54,608000000.0,616000000.0,183000000.0,,13000000.0,401000000.0,14775000000.0,11391000000.0,,7105000000.0,,,,1561000000.0,1204000000.0,151000000.0,1484000000.0,618000000.0,49000000.0,,,4439000000.0,1317000000.0,,437000000.0,880000000.0,,,1989000000.0,,,,650000000.0,10336000000.0,,,6543000000.0,13317000000.0,-1000000.0,9524000000.0,,,1656000000.0,,5040000000.0,,-373000000.0,,241000000.0,0.0,,3592000000.0,0.0,195000000.0,,,,,
NVDA,large_cap,2019-10-27,2019,7813000000.0,3014000000.0,,3060000000.0,1098000000.0,4753000000.0,2091000000.0,806000000.0,2897000000.0,1856000000.0,39000000.0,,98000000.0,,109000000.0,1845000000.0,,3.03,2.99,609000000.0,617000000.0,275000000.0,,19000000.0,624000000.0,15810000000.0,12420000000.0,,9765000000.0,,,,1455000000.0,1047000000.0,149000000.0,1517000000.0,618000000.0,43000000.0,,,4596000000.0,1475000000.0,,591000000.0,884000000.0,,,1990000000.0,,,,662000000.0,11214000000.0,,,6824000000.0,14118000000.0,-3000000.0,9726000000.0,,,3296000000.0,,6296000000.0,,-609000000.0,,344000000.0,0.0,,4744000000.0,0.0,292000000.0,,,,,
NVDA,large_cap,2020-01-26,2020,,3105000000.0,,,1090000000.0,2015000000.0,,,,,,,,,,950000000.0,,1.55,1.53,,,,,,,17315000000.0,13690000000.0,,10896000000.0,,,,1657000000.0,979000000.0,157000000.0,1674000000.0,618000000.0,49000000.0,,118000000.0,5111000000.0,1784000000.0,,687000000.0,1097000000.0,,,1991000000.0,,1991000000.0,,775000000.0,12204000000.0,,,7045000000.0,14971000000.0,1000000.0,9814000000.0,,,,,,,,,,,,,,,,,,,
NVDA,large_cap,2020-04-26,2020,3080000000.0,,,1076000000.0,,2004000000.0,735000000.0,293000000.0,1028000000.0,976000000.0,25000000.0,,5000000.0,,64000000.0,917000000.0,,1.49,1.47,614000000.0,622000000.0,107000000.0,,7000000.0,224000000.0,23254000000.0,19584000000.0,,15494000000.0,,,,1907000000.0,1128000000.0,195000000.0,1715000000.0,628000000.0,80000000.0,,,10155000000.0,1903000000.0,,761000000.0,1142000000.0,,,6959000000.0,,,,774000000.0,13099000000.0,,,7354000000.0,15790000000.0,-10000000.0,10036000000.0,,,909000000.0,,-1055000000.0,,4744000000.0,,155000000.0,34000000.0,,0.0,,98000000.0,,,,,
NVDA,large_cap,2020-07-26,2020,6946000000.0,,,2667000000.0,,4279000000.0,1732000000.0,920000000.0,2652000000.0,1627000000.0,78000000.0,,-36000000.0,,52000000.0,1539000000.0,,0.63,0.62,2460000000.0,2496000000.0,511000000.0,,291000000.0,598000000.0,25180000000.0,14681000000.0,,3274000000.0,,,,2084000000.0,1401000000.0,215000000.0,1964000000.0,4193000000.0,2854000000.0,,,11266000000.0,2410000000.0,,893000000.0,1517000000.0,,,6960000000.0,,,,1285000000.0,13914000000.0,,,7828000000.0,16313000000.0,4000000.0,10232000000.0,,,2476000000.0,,-14545000000.0,,4447000000.0,,372000000.0,7171000000.0,,,,197000000.0,,,,,
NVDA,large_cap,2020-10-25,2020,11672000000.0,,,4432000000.0,,7240000000.0,2778000000.0,1437000000.0,4215000000.0,3025000000.0,131000000.0,,-86000000.0,2939000000.0,64000000.0,2875000000.0,,1.17,1.15,2464000000.0,2504000000.0,810000000.0,810000000.0,465000000.0,981000000.0,26881000000.0,14393000000.0,,2251000000.0,,,,2546000000.0,1495000000.0,213000000.0,2059000000.0,4193000000.0,2861000000.0,,2028000000.0,11547000000.0,3669000000.0,,1097000000.0,1574000000.0,,,6961000000.0,,5963000000.0,,1311000000.0,15334000000.0,,,8301000000.0,17550000000.0,12000000.0,10530000000.0,,,3755000000.0,,-16546000000.0,,4146000000.0,,,8524000000.0,,,,296000000.0,,,,,
NVDA,large_cap,2021-01-31,2021,,,,,,,,,,,,,,,,,,,,,,,,,,28791000000.0,16055000000.0,,847000000.0,,,,2429000000.0,1826000000.0,239000000.0,2149000000.0,4193000000.0,2737000000.0,,2144000000.0,11898000000.0,3925000000.0,,1201000000.0,1725000000.0,,,6963000000.0,999000000.0,5964000000.0,,1375000000.0,16893000000.0,,,8719000000.0,18908000000.0,19000000.0,10756000000.0,,,,,,,,,,,,,,,,,,,
NVDA,large_cap,2021-05-02,2021,5661000000.0,,,2032000000.0,,3629000000.0,1153000000.0,520000000.0,1673000000.0,1956000000.0,53000000.0,,88000000.0,2044000000.0,132000000.0,1912000000.0,,0.77,0.76,2484000000.0,2528000000.0,281000000.0,281000000.0,137000000.0,429000000.0,30796000000.0,18127000000.0,,978000000.0,,,,3024000000.0,1992000000.0,444000000.0,2268000000.0,4193000000.0,2613000000.0,,2090000000.0,12022000000.0,4004000000.0,,1218000000.0,1787000000.0,,,6963000000.0,999000000.0,5964000000.0,,1414000000.0,18774000000.0,,,9280000000.0,20721000000.0,14000000.0,11242000000.0,,,1874000000.0,,-1272000000.0,,-471000000.0,,,0.0,,,0.0,99000000.0,,,,,
NVDA,large_cap,2021-08-01,2021,12168000000.0,,,4324000000.0,,7844000000.0,2398000000.0,1046000000.0,3444000000.0,4400000000.0,113000000.0,,38000000.0,4438000000.0,153000000.0,4285000000.0,,1.72,1.69,2489000000.0,2529000000.0,567000000.0,567000000.0,275000000.0,894000000.0,38650000000.0,25806000000.0,,5628000000.0,,,,3586000000.0,2114000000.0,452000000.0,2364000000.0,4193000000.0,2478000000.0,,2050000000.0,17503000000.0,4448000000.0,,1474000000.0,1974000000.0,,,11943000000.0,1000000000.0,10943000000.0,,1396000000.0,21147000000.0,,,9745000000.0,22995000000.0,8000000.0,11604000000.0,,,4556000000.0,,-3805000000.0,,4030000000.0,,,0.0,,,0.0,198000000.0,,,,,
NVDA,large_cap,2021-10-31,2021,19271000000.0,,,6795000000.0,,12476000000.0,3802000000.0,1603000000.0,5405000000.0,7071000000.0,175000000.0,,5000000.0,7076000000.0,327000000.0,6749000000.0,,2.71,2.67,2493000000.0,2532000000.0,,865000000.0,418000000.0,1453000000.0,40632000000.0,25806000000.0,,1288000000.0,,,,3954000000.0,2233000000.0,321000000.0,2509000000.0,4302000000.0,2454000000.0,,3761000000.0,16834000000.0,3612000000.0,,1664000000.0,1948000000.0,,,10944000000.0,0.0,10944000000.0,,1535000000.0,23798000000.0,,,10465000000.0,25359000000.0,9000000.0,12038000000.0,,,6075000000.0,,-8244000000.0,,2610000000.0,,,203000000.0,,,0.0,298000000.0,,,,,
NVDA,large_cap,2022-01-30,2022,,,,,,,,,,,,,,,,,,,,,,,,,,44187000000.0,28829000000.0,,1990000000.0,,,,4650000000.0,2605000000.0,366000000.0,2778000000.0,4349000000.0,2339000000.0,,3841000000.0,17575000000.0,4335000000.0,,1783000000.0,2552000000.0,,,10946000000.0,0.0,10946000000.0,,1553000000.0,26612000000.0,,,10385000000.0,16235000000.0,-11000000.0,,,,,,,,,,,,,,,,,,,,
NVDA,large_cap,2022-05-01,2022,8288000000.0,,,2857000000.0,,5431000000.0,1618000000.0,592000000.0,3563000000.0,1868000000.0,68000000.0,,-63000000.0,1805000000.0,187000000.0,1618000000.0,,0.65,0.64,2506000000.0,2537000000.0,,334000000.0,155000000.0,578000000.0,45212000000.0,29575000000.0,,3887000000.0,,,,5438000000.0,3163000000.0,636000000.0,2916000000.0,4365000000.0,2211000000.0,,3505000000.0,18892000000.0,5562000000.0,,1999000000.0,3563000000.0,,,10947000000.0,,10947000000.0,,1631000000.0,26320000000.0,,,10623000000.0,15758000000.0,-64000000.0,,,,1731000000.0,,2612000000.0,,-2446000000.0,,,36000000.0,,,1996000000.0,100000000.0,,,,,
NVDA,large_cap,2022-07-31,2022,14992000000.0,,,6646000000.0,,8346000000.0,3443000000.0,1183000000.0,5979000000.0,2367000000.0,132000000.0,,-87000000.0,2280000000.0,6000000.0,2274000000.0,,0.91,0.9,2500000000.0,2526000000.0,,712000000.0,336000000.0,1226000000.0,43476000000.0,27418000000.0,,3013000000.0,,,,5317000000.0,3889000000.0,1175000000.0,3233000000.0,4372000000.0,2036000000.0,,3340000000.0,19625000000.0,7573000000.0,,2421000000.0,3903000000.0,,,10949000000.0,1249000000.0,9700000000.0,,1609000000.0,23851000000.0,,,10968000000.0,12971000000.0,-90000000.0,,,,3001000000.0,,4230000000.0,,-6208000000.0,,,49000000.0,,,5341000000.0,200000000.0,,,,,
NVDA,large_cap,2022-10-30,2022,20923000000.0,,,9400000000.0,,11523000000.0,5387000000.0,1815000000.0,8555000000.0,2968000000.0,198000000.0,,-75000000.0,2893000000.0,-61000000.0,2954000000.0,,1.18,1.17,2495000000.0,2517000000.0,,1118000000.0,518000000.0,1971000000.0,40488000000.0,23223000000.0,,2800000000.0,,,,4908000000.0,4454000000.0,718000000.0,3774000000.0,4372000000.0,1850000000.0,,3580000000.0,19139000000.0,6855000000.0,,1491000000.0,4115000000.0,,,10950000000.0,1249000000.0,9701000000.0,,1785000000.0,21349000000.0,,,11565000000.0,9905000000.0,-123000000.0,,,,3393000000.0,,7378000000.0,,-9961000000.0,,,49000000.0,,,8826000000.0,300000000.0,,,,,
NVDA,large_cap,2023-01-29,2023,,,,,,,,,,,,,,,,,,,,,,,,,,41182000000.0,23073000000.0,,3389000000.0,,,,3827000000.0,5159000000.0,791000000.0,3807000000.0,4372000000.0,1676000000.0,,3820000000.0,19081000000.0,6563000000.0,,1193000000.0,4120000000.0,,,10953000000.0,1250000000.0,9703000000.0,,1913000000.0,22101000000.0,,,11971000000.0,10171000000.0,-43000000.0,,,,,,,,,,,,,,,,,,,,
NVDA,large_cap,2023-04-30,2023,7192000000.0,,,2544000000.0,,4648000000.0,1875000000.0,633000000.0,2508000000.0,2140000000.0,66000000.0,,69000000.0,2209000000.0,166000000.0,2043000000.0,,0.83,0.82,2470000000.0,2490000000.0,,384000000.0,181000000.0,735000000.0,44460000000.0,24883000000.0,,5079000000.0,,,,4080000000.0,4611000000.0,872000000.0,3740000000.0,4430000000.0,1541000000.0,,4204000000.0,19940000000.0,7260000000.0,,1141000000.0,4869000000.0,,,10954000000.0,1250000000.0,9704000000.0,,2037000000.0,24520000000.0,,,12453000000.0,12115000000.0,-50000000.0,,,,2911000000.0,,-841000000.0,,-380000000.0,,,83000000.0,,,0.0,99000000.0,,,,,
NVDA,large_cap,2023-07-30,2023,20699000000.0,,,6589000000.0,,14110000000.0,3916000000.0,1253000000.0,5169000000.0,8941000000.0,131000000.0,,249000000.0,9190000000.0,958000000.0,8232000000.0,,0.33,0.33,24716000000.0,24948000000.0,,749000000.0,327000000.0,1576000000.0,49555000000.0,28797000000.0,,5783000000.0,,,,7066000000.0,4319000000.0,1389000000.0,3799000000.0,4430000000.0,1395000000.0,,4501000000.0,22054000000.0,10334000000.0,,1929000000.0,7156000000.0,,,9705000000.0,1249000000.0,8456000000.0,,2223000000.0,27501000000.0,,,12629000000.0,14921000000.0,-51000000.0,,,,9259000000.0,,-1287000000.0,,-5479000000.0,,,83000000.0,,,3067000000.0,199000000.0,,,,,
NVDA,large_cap,2023-10-29,2023,38819000000.0,,,11309000000.0,,27510000000.0,6210000000.0,1942000000.0,8152000000.0,19358000000.0,194000000.0,,354000000.0,19712000000.0,2237000000.0,17475000000.0,,0.71,0.7,24700000000.0,24940000000.0,,1121000000.0,471000000.0,2555000000.0,54148000000.0,32658000000.0,,5519000000.0,,,,8309000000.0,4779000000.0,1289000000.0,3844000000.0,4430000000.0,1251000000.0,,4667000000.0,20883000000.0,9101000000.0,,2380000000.0,5472000000.0,,,9706000000.0,1249000000.0,8457000000.0,,2234000000.0,33265000000.0,,,12991000000.0,20360000000.0,-88000000.0,,,,16591000000.0,,-4457000000.0,,-10004000000.0,,,83000000.0,,,6874000000.0,296000000.0,,,,,
NVDA,large_cap,2024-01-28,2024,,,,,,,,,,,,,,,,,,,,,,,,,,65728000000.0,44345000000.0,,7280000000.0,,,,9999000000.0,5282000000.0,3080000000.0,3914000000.0,4430000000.0,1112000000.0,,4500000000.0,22750000000.0,10631000000.0,,2699000000.0,6682000000.0,,,9709000000.0,1250000000.0,8459000000.0,,2541000000.0,42978000000.0,,,13109000000.0,29817000000.0,27000000.0,,,,,,,,,,,,,,,,,,,,
NVDA,large_cap,2024-04-28,2024,26044000000.0,,,5638000000.0,,20406000000.0,2720000000.0,777000000.0,3497000000.0,16909000000.0,64000000.0,,370000000.0,17279000000.0,2398000000.0,14881000000.0,,0.6,0.6,24620000000.0,24890000000.0,,410000000.0,143000000.0,1011000000.0,77072000000.0,53729000000.0,,7587000000.0,,,,12365000000.0,5864000000.0,4062000000.0,4006000000.0,4453000000.0,986000000.0,,4568000000.0,27930000000.0,15223000000.0,,2715000000.0,11258000000.0,,,9710000000.0,1250000000.0,8460000000.0,,2966000000.0,49142000000.0,,,12651000000.0,36598000000.0,-109000000.0,,,,15345000000.0,,-5693000000.0,,-9345000000.0,,,39000000.0,,,7740000000.0,98000000.0,,,,,
NVDA,large_cap,2024-07-28,2024,56084000000.0,,,13105000000.0,,42979000000.0,5810000000.0,1618000000.0,7428000000.0,35551000000.0,,,942000000.0,36493000000.0,5013000000.0,31480000000.0,,1.28,1.27,24599000000.0,24869000000.0,,843000000.0,289000000.0,2164000000.0,85227000000.0,59633000000.0,,8563000000.0,,,,14132000000.0,6675000000.0,4026000000.0,4885000000.0,4622000000.0,952000000.0,,4001000000.0,27070000000.0,13969000000.0,,3680000000.0,10289000000.0,,,8461000000.0,0.0,8461000000.0,,3336000000.0,58157000000.0,,,12115000000.0,45961000000.0,56000000.0,,,,29833000000.0,,-8877000000.0,,-19665000000.0,,,317000000.0,,,14898000000.0,344000000.0,,,,,
NVDA,large_cap,2024-10-27,2024,91166000000.0,,,22031000000.0,,69135000000.0,9200000000.0,2516000000.0,11716000000.0,57419000000.0,,,1390000000.0,58809000000.0,8020000000.0,50789000000.0,,2.07,2.04,24577000000.0,24837000000.0,,1321000000.0,438000000.0,3416000000.0,96013000000.0,67640000000.0,,9107000000.0,,,,17693000000.0,7654000000.0,3806000000.0,5343000000.0,4724000000.0,838000000.0,,5437000000.0,30114000000.0,16479000000.0,,5353000000.0,11126000000.0,,,8462000000.0,0.0,8462000000.0,,3683000000.0,65899000000.0,,,11821000000.0,53950000000.0,103000000.0,,,,47460000000.0,,-13223000000.0,,-32410000000.0,,,465000000.0,,,25895000000.0,589000000.0,,,,,
ORCL,large_cap,2010-02-28,2010,17315000000.0,,458000000.0,206000000.0,,,,,,5762000000.0,553000000.0,,-41000000.0,,1396000000.0,,3772000000.0,0.75,0.74,5012000000.0,5067000000.0,,,1369000000.0,310000000.0,59386000000.0,23979000000.0,35407000000.0,9331000000.0,,,8158000000.0,3898000000.0,315000000.0,,2869000000.0,20415000000.0,,,2255000000.0,,14251000000.0,16284000000.0,616000000.0,,5389000000.0,,,,,339000000.0,1172000000.0,28476000000.0,28851000000.0,,,14257000000.0,246000000.0,,5015000000.0,,6170000000.0,,-9769000000.0,,3835000000.0,,,5567000000.0,11162000000.0,,738000000.0,,6420000000.0,1708000000.0,,336000000.0,
ORCL,large_cap,2010-05-31,2010,,,,,,,,,,,,,,,,,,,,,,,,,,61578000000.0,27004000000.0,34574000000.0,9914000000.0,,,8555000000.0,5585000000.0,259000000.0,,2763000000.0,20425000000.0,9321000000.0,,798000000.0,,14691000000.0,15688000000.0,775000000.0,,5900000000.0,,,,,424000000.0,1059000000.0,30798000000.0,31199000000.0,,,16146000000.0,4000000.0,,5026000000.0,,,,,,,,,,,,,,,,,,
ORCL,large_cap,2010-08-31,2010,7502000000.0,,1698000000.0,557000000.0,,,1103000000.0,,,1917000000.0,196000000.0,,74000000.0,,443000000.0,,1352000000.0,0.27,0.27,5026000000.0,5083000000.0,,,603000000.0,130000000.0,65255000000.0,30264000000.0,34991000000.0,12018000000.0,,,11619000000.0,3721000000.0,235000000.0,,2835000000.0,20901000000.0,,,1012000000.0,,13800000000.0,18943000000.0,706000000.0,,6903000000.0,,,,,349000000.0,1137000000.0,32106000000.0,32512000000.0,,,17027000000.0,156000000.0,,5025000000.0,,3817000000.0,,-3916000000.0,,1960000000.0,,118000000.0,832000000.0,7650000000.0,,249000000.0,,3204000000.0,,,2104000000.0,
