Ticker,Date,sent_avg,heat_pub,heat_read,pub_count,pos_count,neg_count,neu_count,pos_ratio,neg_ratio,sent_ma5,sent_ma10,sent_momentum,controversy
CRM,2015-04-07,0.1165,0.9167,0.0,75,4,2,10,0.0533333333333333,0.0266666666666666,0.13098,0.1014799999999999,-0.01448,0.0263157894736842
CRM,2015-04-08,0.3538,1.2083,0.0,82,8,2,8,0.0975609756097561,0.024390243902439,0.20082,0.1389699999999999,0.15298,0.0240963855421686
CRM,2015-04-09,0.3388,0.625,0.0,77,7,1,14,0.0909090909090909,0.0129870129870129,0.26534,0.1602199999999999,0.0734599999999999,0.0128205128205128
CRM,2015-04-10,0.2263,0.4583,0.0,55,5,2,10,0.0909090909090909,0.0363636363636363,0.25884,0.17981,-0.03254,0.0357142857142857
CRM,2015-04-13,0.2263,0.5417,0.0,34,2,2,3,0.0588235294117647,0.0588235294117647,0.25234,0.1994,-0.02604,0.0571428571428571
CRM,2015-04-14,0.437,0.6667,0.0,48,4,2,7,0.0833333333333333,0.0416666666666666,0.31644,0.22371,0.12056,0.0408163265306122
CRM,2015-04-15,0.0,1.25,0.0,41,4,2,6,0.0975609756097561,0.048780487804878,0.2456799999999999,0.22325,-0.2456799999999999,0.0476190476190476
CRM,2015-04-16,0.0,0.75,0.0,71,5,2,16,0.0704225352112676,0.028169014084507,0.17792,0.22163,-0.17792,0.0277777777777777
CRM,2015-04-17,0.3092,0.5,0.0,37,2,2,4,0.054054054054054,0.054054054054054,0.1944999999999999,0.22667,0.1147,0.0526315789473684
CRM,2015-04-20,0.3092,1.0833,0.0,44,3,2,6,0.0681818181818181,0.0454545454545454,0.21108,0.23171,0.0981199999999999,0.0444444444444444
CRM,2015-04-21,0.0974,0.5417,0.0,62,3,1,9,0.0483870967741935,0.0161290322580645,0.14316,0.2297999999999999,-0.04576,0.0158730158730158
CRM,2015-04-22,0.0774,1.625,0.0,59,4,1,10,0.0677966101694915,0.0169491525423728,0.1586399999999999,0.2021599999999999,-0.0812399999999999,0.0166666666666666
CRM,2015-04-23,0.1104,1.4167,1.0,79,2,1,18,0.0253164556962025,0.0126582278481012,0.18072,0.17932,-0.07032,0.0125
CRM,2015-04-24,0.2008,1.2083,0.0,92,6,1,20,0.0652173913043478,0.0108695652173913,0.15904,0.1767699999999999,0.0417599999999999,0.010752688172043
CRM,2015-04-27,0.2008,0.4167,0.0,41,3,1,3,0.073170731707317,0.024390243902439,0.1373599999999999,0.1742199999999999,0.06344,0.0238095238095238
CRM,2015-04-28,0.2247,0.5,0.0,47,1,1,7,0.0212765957446808,0.0212765957446808,0.16282,0.15299,0.06188,0.0208333333333333
CRM,2015-04-29,0.009,2.1667,1.0,87,3,1,14,0.0344827586206896,0.0114942528735632,0.14914,0.15389,-0.14014,0.0113636363636363
CRM,2015-04-30,0.5029,3.5417,3.0,384,68,11,81,0.1770833333333333,0.0286458333333333,0.2276399999999999,0.2041799999999999,0.27526,0.0285714285714285
CRM,2015-05-01,0.3614,2.0417,0.0,217,33,1,39,0.152073732718894,0.0046082949308755,0.25976,0.2093999999999999,0.10164,0.0045871559633027
CRM,2015-05-04,0.3614,1.375,0.0,99,5,1,8,0.0505050505050505,0.0101010101010101,0.29188,0.21462,0.0695199999999999,0.01
CRM,2015-05-05,0.3525,2.4167,1.0,83,5,4,7,0.0602409638554216,0.0481927710843373,0.31744,0.24013,0.0350599999999999,0.0476190476190476
CRM,2015-05-06,0.258,2.3333,1.0,291,41,2,71,0.140893470790378,0.0068728522336769,0.3672399999999999,0.25819,-0.1092399999999999,0.0068493150684931
CRM,2015-05-07,0.336,1.125,0.0,161,24,2,36,0.1490683229813664,0.0124223602484472,0.33386,0.28075,0.00214,0.0123456790123456
CRM,2015-05-08,0.1963,1.75,0.0,115,10,1,19,0.0869565217391304,0.008695652173913,0.30084,0.2803,-0.10454,0.0086206896551724
CRM,2015-05-11,0.1963,0.9167,0.0,59,12,1,2,0.2033898305084746,0.0169491525423728,0.26782,0.27985,-0.07152,0.0166666666666666
CRM,2015-05-12,0.8846,1.2083,0.0,61,8,1,12,0.1311475409836065,0.0163934426229508,0.37424,0.34584,0.51036,0.0161290322580645
CRM,2015-05-13,0.0307,0.6667,0.0,90,9,1,20,0.1,0.0111111111111111,0.32878,0.34801,-0.29808,0.0109890109890109
CRM,2015-05-14,0.5306,0.2917,0.0,56,7,1,11,0.125,0.0178571428571428,0.3677,0.35078,0.1628999999999999,0.0175438596491228
CRM,2015-05-15,0.529,1.0417,0.0,66,9,1,8,0.1363636363636363,0.0151515151515151,0.43424,0.36754,0.0947599999999999,0.0149253731343283
CRM,2015-05-18,0.3062,0.7917,0.0,67,10,1,7,0.1492537313432835,0.0149253731343283,0.4562199999999999,0.36202,-0.1500199999999999,0.0147058823529411
CRM,2015-05-19,0.7668,1.125,0.0,85,17,1,8,0.2,0.0117647058823529,0.43266,0.40345,0.33414,0.0116279069767441
CRM,2015-05-20,0.7365,2.375,0.0,144,15,6,20,0.1041666666666666,0.0416666666666666,0.57382,0.4513,0.16268,0.0413793103448275
CRM,2015-05-21,0.5078,2.8333,0.0,538,139,7,99,0.258364312267658,0.0130111524163568,0.56926,0.46848,-0.0614599999999999,0.0129870129870129
CRM,2015-05-22,0.8481,1.75,0.0,198,35,2,19,0.1767676767676767,0.0101010101010101,0.63308,0.53366,0.21502,0.0100502512562814
CRM,2015-05-26,0.0,0.9167,0.0,86,6,2,6,0.0697674418604651,0.0232558139534883,0.5881000000000001,0.5103800000000001,-0.5881000000000001,0.0229885057471264
CRM,2015-05-27,0.2885,1.2083,0.0,102,8,1,15,0.0784313725490196,0.0098039215686274,0.4985,0.53616,-0.21,0.0097087378640776
CRM,2015-05-28,0.0261,1.0833,0.0,132,10,1,35,0.0757575757575757,0.0075757575757575,0.40216,0.48571,-0.37606,0.0075187969924812
CRM,2015-05-29,0.2183,0.875,0.0,126,5,1,19,0.0396825396825396,0.0079365079365079,0.2762,0.45464,-0.0579,0.0078740157480314
CRM,2015-06-01,0.2183,0.25,0.0,37,4,1,3,0.1081081081081081,0.027027027027027,0.1502399999999999,0.4458499999999999,0.06806,0.0263157894736842
CRM,2015-06-02,0.3055,0.2083,0.0,62,1,1,8,0.0161290322580645,0.0161290322580645,0.21134,0.3997199999999999,0.09416,0.0158730158730158
CRM,2015-06-03,0.0095,0.25,0.0,53,3,1,4,0.0566037735849056,0.0188679245283018,0.1555399999999999,0.32702,-0.1460399999999999,0.0185185185185185
CRM,2015-06-04,0.0727,0.7917,0.0,61,3,1,13,0.0491803278688524,0.0163934426229508,0.16486,0.28351,-0.09216,0.0161290322580645
CRM,2015-06-05,0.3144,0.1667,0.0,57,5,1,6,0.087719298245614,0.0175438596491228,0.18408,0.23014,0.13032,0.0172413793103448
CRM,2015-06-08,0.3144,0.5,0.0,42,1,1,1,0.0238095238095238,0.0238095238095238,0.2032999999999999,0.1767699999999999,0.1111,0.0232558139534883
CRM,2015-06-09,-0.0681,0.7083,0.0,84,8,1,13,0.0952380952380952,0.0119047619047619,0.12858,0.16996,-0.19668,0.0117647058823529
CRM,2015-06-10,0.2411,0.5417,0.0,66,5,1,14,0.0757575757575757,0.0151515151515151,0.1749,0.16522,0.0662,0.0149253731343283
CRM,2015-06-11,0.0265,0.375,0.0,78,3,2,25,0.0384615384615384,0.0256410256410256,0.16566,0.16526,-0.13916,0.0253164556962025
CRM,2015-06-12,0.2034,0.0833,0.0,62,3,1,4,0.0483870967741935,0.0161290322580645,0.1434599999999999,0.16377,0.05994,0.0158730158730158
CRM,2015-06-15,0.2034,0.5417,0.0,41,3,1,2,0.073170731707317,0.024390243902439,0.12126,0.16228,0.0821399999999999,0.0238095238095238
CRM,2015-06-16,0.0535,0.7083,0.0,54,3,1,6,0.0555555555555555,0.0185185185185185,0.14558,0.13708,-0.09208,0.0181818181818181
CRM,2015-06-17,0.0894,1.625,0.0,93,14,2,9,0.1505376344086021,0.021505376344086,0.1152399999999999,0.14507,-0.0258399999999999,0.0212765957446808
CRM,2015-06-18,0.6951,1.375,0.0,158,26,1,23,0.1645569620253164,0.0063291139240506,0.24896,0.20731,0.44614,0.0062893081761006
CRM,2015-06-19,0.4451,0.4583,0.0,95,9,1,12,0.0947368421052631,0.0105263157894736,0.2973,0.22038,0.1478,0.0104166666666666
CRM,2015-06-22,0.4451,0.5417,0.0,37,9,1,2,0.2432432432432432,0.027027027027027,0.34564,0.23345,0.0994599999999999,0.0263157894736842
CRM,2015-06-23,-0.0841,0.625,0.0,48,3,1,3,0.0625,0.0208333333333333,0.31812,0.2318499999999999,-0.40222,0.0204081632653061
CRM,2015-06-24,0.0868,0.375,0.0,56,4,1,3,0.0714285714285714,0.0178571428571428,0.3176,0.21642,-0.2308,0.0175438596491228
CRM,2015-06-25,0.5683,1.125,0.0,73,18,1,17,0.2465753424657534,0.0136986301369863,0.29224,0.2706,0.27606,0.0135135135135135
CRM,2015-06-26,0.5262,1.125,0.0,64,4,1,3,0.0625,0.015625,0.30846,0.30288,0.21774,0.0153846153846153
CRM,2015-06-29,0.5262,0.2917,0.0,44,2,1,3,0.0454545454545454,0.0227272727272727,0.3246799999999999,0.33516,0.20152,0.0222222222222222
CRM,2015-06-30,0.2301,0.6667,0.0,57,2,2,5,0.0350877192982456,0.0350877192982456,0.38752,0.35282,-0.1574199999999999,0.0344827586206896
CRM,2015-07-01,0.1033,1.0833,0.0,68,6,2,12,0.088235294117647,0.0294117647058823,0.39082,0.35421,-0.28752,0.0289855072463768
CRM,2015-07-02,0.0386,0.9583,0.0,59,2,1,8,0.0338983050847457,0.0169491525423728,0.28488,0.28856,-0.24628,0.0166666666666666
CRM,2015-07-06,0.2564,0.5,0.0,32,5,3,3,0.15625,0.09375,0.17696,0.25082,0.07944,0.0909090909090909
CRM,2015-07-07,-0.1636,1.75,0.0,58,12,1,5,0.2068965517241379,0.0172413793103448,0.09822,0.24287,-0.26182,0.0169491525423728
CRM,2015-07-08,0.7214,1.3333,0.0,94,13,2,21,0.1382978723404255,0.0212765957446808,0.2218399999999999,0.30633,0.49956,0.0210526315789473
CRM,2015-07-09,0.1866,0.9167,0.0,56,6,2,13,0.1071428571428571,0.0357142857142857,0.25144,0.26816,-0.06484,0.0350877192982456
CRM,2015-07-10,0.5153,0.7917,0.0,43,6,2,2,0.1395348837209302,0.0465116279069767,0.30322,0.26707,0.2120799999999999,0.0454545454545454
CRM,2015-07-13,0.5153,0.7083,0.0,31,1,1,2,0.032258064516129,0.032258064516129,0.355,0.26598,0.1603,0.03125
CRM,2015-07-14,0.5673,1.3333,0.0,41,13,1,7,0.3170731707317073,0.024390243902439,0.50118,0.2996999999999999,0.06612,0.0238095238095238
CRM,2015-07-15,0.4367,0.5417,0.0,61,2,1,8,0.0327868852459016,0.0163934426229508,0.44424,0.33304,-0.00754,0.0161290322580645
CRM,2015-07-16,0.1184,0.7083,0.0,55,6,1,9,0.109090909090909,0.0181818181818181,0.4306,0.34102,-0.3122,0.0178571428571428
CRM,2015-07-17,0.1184,0.7917,0.0,40,1,1,2,0.025,0.025,0.35122,0.32722,-0.2328199999999999,0.024390243902439
CRM,2015-07-20,0.5702,1.5833,0.0,54,5,1,2,0.0925925925925925,0.0185185185185185,0.3621999999999999,0.3586,0.208,0.0181818181818181
CRM,2015-07-21,0.0397,1.1667,0.0,66,1,1,7,0.0151515151515151,0.0151515151515151,0.25668,0.37893,-0.21698,0.0149253731343283
CRM,2015-07-22,0.1042,1.0417,0.0,71,3,1,6,0.0422535211267605,0.0140845070422535,0.19018,0.31721,-0.08598,0.0138888888888888
CRM,2015-07-23,0.0097,1.0833,0.0,70,1,1,15,0.0142857142857142,0.0142857142857142,0.1684399999999999,0.29952,-0.15874,0.0140845070422535
CRM,2015-07-24,0.0371,1.1667,0.0,59,1,1,6,0.0169491525423728,0.0169491525423728,0.15218,0.2517,-0.11508,0.0166666666666666
CRM,2015-07-27,0.0133,0.7917,0.0,26,1,1,6,0.0384615384615384,0.0384615384615384,0.0408,0.2015,-0.0275,0.037037037037037
CRM,2015-07-28,0.0133,1.0833,0.0,48,7,1,8,0.1458333333333333,0.0208333333333333,0.0355199999999999,0.1461,-0.0222199999999999,0.0204081632653061
CRM,2015-07-29,0.0133,1.4583,0.0,60,5,1,7,0.0833333333333333,0.0166666666666666,0.01734,0.10376,-0.00404,0.0163934426229508
CRM,2015-07-30,0.0133,1.2917,0.0,93,8,1,18,0.086021505376344,0.010752688172043,0.01806,0.09325,-0.00476,0.0106382978723404
CRM,2015-07-31,0.1242,1.0,0.0,84,3,1,16,0.0357142857142857,0.0119047619047619,0.03548,0.09383,0.08872,0.0117647058823529
CRM,2015-08-03,0.3233,0.3333,0.0,31,1,2,1,0.032258064516129,0.064516129032258,0.0974799999999999,0.06914,0.22582,0.0625
CRM,2015-08-04,0.2988,1.2083,0.0,51,5,1,7,0.0980392156862745,0.0196078431372549,0.15458,0.09505,0.14422,0.0192307692307692
CRM,2015-08-05,0.3015,0.875,0.0,71,9,1,14,0.1267605633802817,0.0140845070422535,0.21222,0.11478,0.0892799999999999,0.0138888888888888
CRM,2015-08-06,0.2047,1.125,0.0,45,5,1,8,0.1111111111111111,0.0222222222222222,0.2505,0.13428,-0.0458,0.0217391304347826
CRM,2015-08-07,0.054,0.875,0.0,91,4,1,15,0.0439560439560439,0.0109890109890109,0.23646,0.13597,-0.18246,0.0108695652173913
CRM,2015-08-10,0.054,0.5833,0.0,28,1,1,1,0.0357142857142857,0.0357142857142857,0.1826,0.14004,-0.1286,0.0344827586206896
CRM,2015-08-11,0.1363,0.125,0.0,31,2,1,4,0.064516129032258,0.032258064516129,0.1501,0.15234,-0.0138,0.03125
CRM,2015-08-12,0.1363,1.2083,0.0,42,2,1,7,0.0476190476190476,0.0238095238095238,0.11706,0.16464,0.0192399999999999,0.0232558139534883
CRM,2015-08-13,0.3982,2.0417,0.0,55,6,1,6,0.109090909090909,0.0181818181818181,0.15576,0.2031299999999999,0.24244,0.0178571428571428
CRM,2015-08-14,0.2819,2.7083,0.0,66,8,1,15,0.1212121212121212,0.0151515151515151,0.20134,0.2189,0.0805599999999999,0.0149253731343283
CRM,2015-08-17,0.5191,1.7083,0.0,48,6,1,1,0.125,0.0208333333333333,0.29436,0.2384799999999999,0.22474,0.0204081632653061
CRM,2015-08-18,0.567,2.1667,1.0,68,9,1,8,0.1323529411764706,0.0147058823529411,0.3804999999999999,0.2653,0.1865,0.0144927536231884
CRM,2015-08-19,0.531,2.2083,0.0,70,11,1,9,0.1571428571428571,0.0142857142857142,0.45944,0.28825,0.07156,0.0140845070422535
CRM,2015-08-20,0.6234,3.25,2.0,108,24,1,15,0.2222222222222222,0.0092592592592592,0.50448,0.33012,0.1189199999999999,0.0091743119266055
CRM,2015-08-21,0.8318,3.7083,2.0,431,142,13,63,0.3294663573085847,0.0301624129930394,0.61446,0.4079,0.2173399999999999,0.0300925925925925
CRM,2015-08-24,0.2134,2.7917,0.0,72,3,13,4,0.0416666666666666,0.1805555555555555,0.55332,0.4238399999999999,-0.33992,0.1780821917808219
CRM,2015-08-25,0.2126,2.7083,0.0,111,13,1,21,0.1171171171171171,0.009009009009009,0.48244,0.43147,-0.2698399999999999,0.0089285714285714
CRM,2015-08-26,0.0605,2.2083,0.0,130,7,2,33,0.0538461538461538,0.0153846153846153,0.38834,0.42389,-0.32784,0.015267175572519
CRM,2015-08-27,0.0547,1.3333,0.0,81,2,1,8,0.0246913580246913,0.0123456790123456,0.2746,0.3895399999999999,-0.2199,0.0121951219512195
CRM,2015-08-28,0.3685,1.875,0.0,153,13,1,19,0.0849673202614379,0.0065359477124183,0.18194,0.3982,0.1865599999999999,0.0064935064935064
CRM,2015-08-31,0.3685,0.75,0.0,55,1,1,19,0.0181818181818181,0.0181818181818181,0.2129599999999999,0.38314,0.15554,0.0178571428571428
CRM,2015-09-01,0.8257,0.6667,0.0,79,12,1,5,0.1518987341772152,0.0126582278481012,0.33558,0.40901,0.4901199999999999,0.0125
CRM,2015-09-02,0.1867,0.6667,0.0,70,5,2,17,0.0714285714285714,0.0285714285714285,0.36082,0.37458,-0.17412,0.028169014084507
CRM,2015-09-03,-0.043,0.2917,0.0,61,2,2,17,0.0327868852459016,0.0327868852459016,0.34128,0.30794,-0.38428,0.032258064516129
CRM,2015-09-04,0.0899,0.0833,0.0,32,2,1,3,0.0625,0.03125,0.28556,0.2337499999999999,-0.19566,0.0303030303030303
CRM,2015-09-08,0.1153,0.5417,0.0,29,1,1,3,0.0344827586206896,0.0344827586206896,0.08776,0.2116699999999999,0.0275399999999999,0.0333333333333333
CRM,2015-09-09,0.4909,0.4167,0.0,81,11,1,14,0.1358024691358024,0.0123456790123456,0.1486,0.25471,0.3423,0.0121951219512195
CRM,2015-09-10,0.7877,1.1667,0.0,74,12,3,4,0.1621621621621621,0.0405405405405405,0.31474,0.32801,0.4729599999999999,0.04
CRM,2015-09-11,0.1818,0.9583,0.0,78,5,3,13,0.0641025641025641,0.0384615384615384,0.33312,0.30934,-0.15132,0.0379746835443038
CRM,2015-09-14,0.0355,1.3333,0.0,67,2,3,12,0.0298507462686567,0.044776119402985,0.3222399999999999,0.2760399999999999,-0.28674,0.0441176470588235
CRM,2015-09-15,0.0945,1.625,0.0,125,11,1,31,0.088,0.008,0.31808,0.20292,-0.22358,0.0079365079365079
CRM,2015-09-16,0.533,2.3333,0.0,180,40,8,37,0.2222222222222222,0.0444444444444444,0.3264999999999999,0.2375499999999999,0.2065,0.0441988950276243
CRM,2015-09-17,0.0417,1.625,0.0,181,12,2,45,0.0662983425414364,0.011049723756906,0.1773,0.24602,-0.1356,0.0109890109890109
CRM,2015-09-18,0.3122,1.1667,0.0,110,16,2,22,0.1454545454545454,0.0181818181818181,0.20338,0.26825,0.1088199999999999,0.018018018018018
CRM,2015-09-21,0.3122,1.2083,0.0,44,1,2,3,0.0227272727272727,0.0454545454545454,0.25872,0.2904799999999999,0.0534799999999999,0.0444444444444444
CRM,2015-09-22,0.0666,0.5,0.0,78,2,2,10,0.0256410256410256,0.0256410256410256,0.25314,0.28561,-0.18654,0.0253164556962025
CRM,2015-09-23,0.064,0.3333,0.0,65,2,1,12,0.0307692307692307,0.0153846153846153,0.15934,0.24292,-0.09534,0.0151515151515151
CRM,2015-09-24,0.3372,0.1667,0.0,67,5,1,5,0.0746268656716417,0.0149253731343283,0.21844,0.19787,0.1187599999999999,0.0147058823529411
CRM,2015-09-25,0.373,1.1667,0.0,67,3,2,2,0.044776119402985,0.0298507462686567,0.2306,0.21699,0.1424,0.0294117647058823
CRM,2015-09-28,0.2761,0.8333,0.0,37,3,2,3,0.081081081081081,0.054054054054054,0.22338,0.24105,0.05272,0.0526315789473684
CRM,2015-09-29,0.1216,0.2917,0.0,74,3,1,15,0.0405405405405405,0.0135135135135135,0.23438,0.24376,-0.11278,0.0133333333333333
CRM,2015-09-30,0.0995,0.4583,0.0,85,3,3,7,0.0352941176470588,0.0352941176470588,0.24148,0.2004099999999999,-0.14198,0.0348837209302325
CRM,2015-10-01,0.0258,1.3333,2.0,53,1,1,9,0.0188679245283018,0.0188679245283018,0.1792,0.19882,-0.1534,0.0185185185185185
CRM,2015-10-02,0.2384,0.4583,1.0,83,6,1,19,0.072289156626506,0.0120481927710843,0.15228,0.19144,0.0861199999999999,0.0119047619047619
CRM,2015-10-05,0.2384,0.2917,0.0,31,6,1,19,0.1935483870967742,0.032258064516129,0.14474,0.18406,0.0936599999999999,0.03125
CRM,2015-10-06,0.2162,0.7917,0.0,44,2,1,2,0.0454545454545454,0.0227272727272727,0.16366,0.19902,0.05254,0.0222222222222222
CRM,2015-10-07,0.0312,0.4167,0.0,54,2,1,15,0.037037037037037,0.0185185185185185,0.15,0.19574,-0.1188,0.0181818181818181
CRM,2015-10-08,0.0052,0.2083,0.0,35,2,1,8,0.0571428571428571,0.0285714285714285,0.14588,0.16254,-0.14068,0.0277777777777777
CRM,2015-10-09,0.2823,0.375,0.0,45,3,1,3,0.0666666666666666,0.0222222222222222,0.15466,0.15347,0.1276399999999999,0.0217391304347826
CRM,2015-10-12,0.4192,0.4583,0.0,30,3,1,2,0.1,0.0333333333333333,0.19082,0.1677799999999999,0.2283799999999999,0.032258064516129
CRM,2015-10-13,0.1834,2.5,1.0,79,6,1,13,0.0759493670886076,0.0126582278481012,0.18426,0.1739599999999999,-0.00086,0.0125
CRM,2015-10-14,0.1352,0.5,0.0,107,9,1,30,0.0841121495327102,0.0093457943925233,0.20506,0.17753,-0.06986,0.0092592592592592
CRM,2015-10-15,0.4532,0.9583,0.0,57,4,1,2,0.0701754385964912,0.0175438596491228,0.29466,0.22027,0.1585399999999999,0.0172413793103448
CRM,2015-10-16,0.0606,0.7083,0.0,70,3,1,12,0.0428571428571428,0.0142857142857142,0.25032,0.20249,-0.18972,0.0140845070422535
CRM,2015-10-19,0.3037,0.875,0.0,38,2,1,4,0.0526315789473684,0.0263157894736842,0.22722,0.20902,0.0764799999999999,0.0256410256410256
CRM,2015-10-20,0.0351,0.7917,0.0,58,2,1,6,0.0344827586206896,0.0172413793103448,0.19756,0.1909099999999999,-0.16246,0.0169491525423728
CRM,2015-10-21,0.089,1.125,0.0,49,2,1,10,0.0408163265306122,0.0204081632653061,0.18832,0.1966899999999999,-0.09932,0.02
CRM,2015-10-22,0.2078,0.5417,0.0,94,5,3,15,0.0531914893617021,0.0319148936170212,0.13924,0.2169499999999999,0.0685599999999999,0.031578947368421
CRM,2015-10-23,0.4018,1.0,0.0,56,4,2,2,0.0714285714285714,0.0357142857142857,0.20748,0.2289,0.1943199999999999,0.0350877192982456
CRM,2015-10-26,0.6852,1.8333,0.0,59,8,1,4,0.135593220338983,0.0169491525423728,0.28378,0.2555,0.40142,0.0166666666666666
CRM,2015-10-27,0.1587,0.75,0.0,84,8,1,21,0.0952380952380952,0.0119047619047619,0.3085,0.25303,-0.1498,0.0117647058823529
CRM,2015-10-28,0.034,1.0833,0.0,66,2,1,17,0.0303030303030303,0.0151515151515151,0.2975,0.24291,-0.2635,0.0149253731343283
CRM,2015-10-29,0.0965,0.6667,0.0,67,5,2,17,0.0746268656716417,0.0298507462686567,0.27524,0.20724,-0.17874,0.0294117647058823
CRM,2015-10-30,0.061,0.7083,0.0,90,3,2,10,0.0333333333333333,0.0222222222222222,0.20708,0.20728,-0.14608,0.0219780219780219
CRM,2015-11-02,0.347,1.7083,0.0,52,4,2,3,0.0769230769230769,0.0384615384615384,0.13944,0.21161,0.2075599999999999,0.0377358490566037
CRM,2015-11-03,0.1249,1.2083,0.0,101,5,2,12,0.0495049504950495,0.0198019801980198,0.13268,0.22059,-0.0077799999999999,0.0196078431372549
CRM,2015-11-04,0.143,1.3333,0.0,81,4,2,8,0.0493827160493827,0.0246913580246913,0.15448,0.22599,-0.01148,0.024390243902439
CRM,2015-11-05,0.2538,0.7083,0.0,95,10,2,16,0.1052631578947368,0.0210526315789473,0.18594,0.23059,0.06786,0.0208333333333333
CRM,2015-11-06,0.3759,0.75,0.0,70,7,1,8,0.1,0.0142857142857142,0.24892,0.228,0.1269799999999999,0.0140845070422535
CRM,2015-11-09,0.3759,1.0417,0.0,33,7,1,1,0.2121212121212121,0.0303030303030303,0.2547,0.19707,0.1211999999999999,0.0294117647058823
CRM,2015-11-10,0.4713,0.9167,0.0,64,9,1,8,0.140625,0.015625,0.32398,0.22833,0.1473199999999999,0.0153846153846153
CRM,2015-11-11,0.0247,0.3333,0.0,67,2,1,8,0.0298507462686567,0.0149253731343283,0.30032,0.2274,-0.27562,0.0147058823529411
CRM,2015-11-12,0.033,1.5,0.0,66,3,1,15,0.0454545454545454,0.0151515151515151,0.25616,0.2210499999999999,-0.22316,0.0149253731343283
CRM,2015-11-13,0.0725,1.25,0.0,97,5,2,17,0.0515463917525773,0.0206185567010309,0.19548,0.2222,-0.12298,0.0204081632653061
CRM,2015-11-16,0.5646,1.5,1.0,56,7,1,5,0.125,0.0178571428571428,0.23322,0.24396,0.3313799999999999,0.0175438596491228
CRM,2015-11-17,0.6299,1.6667,1.0,102,15,1,12,0.1470588235294117,0.0098039215686274,0.26494,0.29446,0.36496,0.0097087378640776
CRM,2015-11-18,0.2918,3.2083,2.0,158,18,1,28,0.1139240506329113,0.0063291139240506,0.31836,0.30934,-0.02656,0.0062893081761006
CRM,2015-11-19,0.7391,3.5,3.0,589,114,3,69,0.1935483870967742,0.0050933786078098,0.45958,0.35787,0.2795199999999999,0.0050847457627118
CRM,2015-11-20,0.7015,1.3333,0.0,267,38,3,24,0.1423220973782771,0.0112359550561797,0.58538,0.39043,0.11612,0.0111940298507462
CRM,2015-11-23,0.1492,1.2917,0.0,60,4,3,9,0.0666666666666666,0.05,0.5023,0.36776,-0.3530999999999999,0.0491803278688524
CRM,2015-11-24,0.0394,1.1667,0.0,98,4,3,20,0.0408163265306122,0.0306122448979591,0.3842,0.3245699999999999,-0.3448,0.0303030303030303
CRM,2015-11-25,0.047,0.2917,0.0,154,7,3,27,0.0454545454545454,0.0194805194805194,0.33524,0.3268,-0.28824,0.0193548387096774
CRM,2015-11-27,0.307,0.75,0.0,28,3,1,2,0.1071428571428571,0.0357142857142857,0.11456,0.34997,0.1924399999999999,0.0344827586206896
CRM,2015-11-30,0.1318,1.2083,0.0,59,2,1,3,0.0338983050847457,0.0169491525423728,0.11108,0.30669,0.0207199999999999,0.0166666666666666
CRM,2015-12-01,0.0282,0.7917,0.0,158,5,1,27,0.0316455696202531,0.0063291139240506,0.10884,0.24652,-0.08064,0.0062893081761006
CRM,2015-12-02,0.2531,1.2917,0.0,94,6,1,9,0.0638297872340425,0.0106382978723404,0.15006,0.2426499999999999,0.1030399999999999,0.0105263157894736
CRM,2015-12-03,0.0194,1.125,0.0,116,4,2,23,0.0344827586206896,0.0172413793103448,0.1479,0.17068,-0.1285,0.017094017094017
CRM,2015-12-04,0.5551,0.875,0.0,92,13,2,13,0.1413043478260869,0.0217391304347826,0.19752,0.15604,0.35758,0.021505376344086
CRM,2015-12-07,0.0705,0.7083,0.0,63,2,2,5,0.0317460317460317,0.0317460317460317,0.18526,0.14817,-0.11476,0.03125
CRM,2015-12-08,0.1923,0.1667,0.0,37,3,2,4,0.081081081081081,0.054054054054054,0.21808,0.16346,-0.0257799999999999,0.0526315789473684
CRM,2015-12-09,0.0683,0.8333,0.0,56,3,2,9,0.0535714285714285,0.0357142857142857,0.18112,0.16559,-0.11282,0.0350877192982456
CRM,2015-12-10,0.0031,0.1667,0.0,60,1,2,13,0.0166666666666666,0.0333333333333333,0.17786,0.16288,-0.17476,0.0327868852459016
CRM,2015-12-11,0.2677,0.5,0.0,29,3,1,3,0.1034482758620689,0.0344827586206896,0.12038,0.15895,0.1473199999999999,0.0333333333333333
CRM,2015-12-14,0.0779,0.7917,0.0,36,2,1,4,0.0555555555555555,0.0277777777777777,0.12186,0.15356,-0.04396,0.027027027027027
CRM,2015-12-15,0.4728,0.7083,0.0,47,6,1,5,0.1276595744680851,0.0212765957446808,0.17796,0.19802,0.29484,0.0208333333333333
CRM,2015-12-16,0.167,0.9583,0.0,83,9,1,20,0.108433734939759,0.0120481927710843,0.1977,0.18941,-0.0307,0.0119047619047619
CRM,2015-12-17,0.577,1.4583,0.0,101,16,1,13,0.1584158415841584,0.0099009900990099,0.31248,0.24517,0.26452,0.0098039215686274
CRM,2015-12-18,0.5065,1.2917,0.0,100,15,4,16,0.15,0.04,0.36024,0.2403099999999999,0.1462599999999999,0.0396039603960396
CRM,2015-12-21,0.5787,1.125,0.0,62,10,4,8,0.1612903225806451,0.064516129032258,0.4604,0.29113,0.1182999999999999,0.0634920634920634
CRM,2015-12-22,0.0641,0.625,0.0,73,4,4,13,0.0547945205479452,0.0547945205479452,0.37866,0.27831,-0.31456,0.054054054054054
